MonitoringSite,obsYear,species_full,species_code,28-may,29-may,30-may,31-may,01-jun,02-jun,03-jun,04-jun,05-jun,06-jun,07-jun,08-jun,09-jun,10-jun,11-jun,12-jun,13-jun,14-jun,15-jun,16-jun,17-jun,18-jun,19-jun,20-jun,21-jun,22-jun,23-jun,24-jun,25-jun,26-jun,27-jun,28-jun,29-jun,30-jun,01-jul,02-jul,03-jul,04-jul,05-jul,06-jul,07-jul,08-jul,09-jul,10-jul,11-jul,12-jul,13-jul,14-jul,15-jul,16-jul,17-jul,18-jul,19-jul,20-jul,21-jul,22-jul,23-jul,24-jul,25-jul,26-jul,27-jul,28-jul,29-jul,30-jul,31-jul,01-aug,02-aug,03-aug
East Bay Mainland,1999,Gyrfalcon,GYRF,,,,,,,,,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Herring Gull,HERG,,,,,,,,,8,0,-1,,0,,6,12,-1,14,14,13,9,14,-1,-1,29,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,
East Bay Mainland,1999,Horned Lark,HOLA,,,,,,,,,-1,0,8,,-1,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,,0,5,2,,2,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Iceland Gull,ICGU,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Jaeger sp,JAEG,,,,,,,,,0,0,0,,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,King Eider,KIEI,,,,,,,,,0,0,0,,2,,2,5,2,34,6,16,23,32,8,4,71,52,54,2,52,16,95,59,29,15,53,54,58,37,17,30,65,11,,57,13,163,,26,4,35,23,28,48,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Lapland Longspur,LALO,,,,,,,,,-1,0,15,,0,,17,-1,-1,-1,-1,-1,-1,-1,0,0,3,4,4,0,5,-1,18,6,-1,4,6,4,8,-1,-1,4,3,-1,,-1,6,2,,0,4,3,1,2,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Lemming,lemming,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Least Sandpiper,LESA,,,,,,,,,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Long-tailed Duck,LTDU,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,3,0,0,5,0,1,0,0,0,0,2,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Long-tailed Jaeger,LTJA,,,,,,,,,0,0,0,,1,,1,0,2,0,0,3,1,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,2,,3,3,0,,1,0,0,0,0,2,6,,,,,,,,,,,,,,
East Bay Mainland,1999,Northern Pintail,NOPI,,,,,,,,,0,0,0,,0,,0,0,0,0,1,0,0,0,8,4,0,11,15,0,9,8,8,19,0,8,1,0,2,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Northern Shoveler,NSHO,,,,,,,,,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Parasitic Jaeger,PAJA,,,,,,,,,1,0,0,,0,,1,2,0,1,0,4,2,1,1,-1,6,0,2,0,4,5,6,2,3,0,3,2,2,-1,-1,5,2,2,,4,2,0,,2,2,0,0,2,3,2,,,,,,,,,,,,,,
East Bay Mainland,1999,Pacific Loon,PALO,,,,,,,,,0,0,0,,0,,0,0,0,0,1,0,0,0,0,2,0,2,0,0,4,2,6,2,4,4,4,6,4,-1,-1,2,4,6,,4,4,2,,3,4,4,3,3,4,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Peregrine Falcon,PEFA,,,,,,,,,0,0,2,,1,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Pectoral Sandpiper,PESA,,,,,,,,,0,0,2,,0,,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Pomarine Jaeger,POJA,,,,,,,,,0,0,0,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Polar Bear,polar bear,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Purple Sandpiper,PUSA,,,,,,,,,0,0,0,,0,,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Ring-billed Gull,RBGU,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Redpoll sp,Redpoll sp,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Red Knot,REKN,,,,,,,,,0,0,0,,2,,10,0,-1,4,5,6,4,2,0,4,4,4,10,0,5,6,29,6,3,4,1,0,0,0,0,3,3,0,,4,3,0,,4,2,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Red Phalarope,REPH,,,,,,,,,0,0,0,,11,,41,0,0,9,3,10,-1,2,2,15,4,6,8,0,8,12,36,30,6,8,12,6,15,-1,-1,20,6,4,,12,6,0,,4,2,4,6,10,10,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Rough-legged Hawk,RLHA,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Red-necked Phalarope,RNPH,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Ross' Goose,ROGO,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,29,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Red-throated Loon,RTLO,,,,,,,,,0,0,0,,1,,1,0,0,4,6,12,4,6,6,7,16,12,12,0,12,-1,20,7,6,4,5,12,9,-1,-1,6,3,4,,10,10,4,,10,11,8,4,10,10,4,,,,,,,,,,,,,,
East Bay Mainland,1999,Ruddy Turnstone,RUTU,,,,,,,,,2,0,0,,13,,3,5,-1,2,11,3,6,2,6,13,-1,6,8,0,12,8,28,51,12,6,12,8,18,-1,-1,18,-1,-1,,-1,-1,0,,-1,-1,10,-1,-1,-1,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Sandhill Crane,SACR,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Sabine's Gull,SAGU,,,,,,,,,0,0,0,,0,,6,2,-1,1,5,-1,6,-1,11,15,26,8,18,0,29,20,24,24,12,10,19,20,24,-1,-1,28,16,28,,40,0,0,,90,50,50,40,80,25,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Sanderling,SAND,,,,,,,,,0,0,0,,0,,2,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Short-eared Owl,SEOW,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Semipalmated Plover,SEPL,,,,,,,,,1,0,0,,2,,3,0,0,0,1,2,3,0,0,2,5,6,2,0,2,0,7,5,0,1,2,3,2,-1,-1,1,1,0,,3,3,0,,2,1,2,2,2,4,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Semipalmated Sandpiper,SESA,,,,,,,,,15,0,0,,5,,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Snow Bunting,SNBU,,,,,,,,,-1,0,4,,-1,,-1,-1,-1,-1,3,-1,4,-1,-1,11,8,4,6,0,4,8,20,4,-1,2,6,2,2,-1,-1,4,2,2,,4,2,2,,4,6,2,2,2,2,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Snow Goose,SNGO,,,,,,,,,65,0,30,,-1,,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Snowy Owl,SNOW,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Steller's Eider,STEI,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Thayer's Gull,THGU,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Tundra Swan,TUSW,,,,,,,,,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,White-crowned Sparrow,WCSP,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Whimbrel,WHIM,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,1,0,,22,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,Willow Ptarmigan,WIPT,,,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
East Bay Mainland,1999,White-rumped Sandpiper,WRSA,,,,,,,,,15,0,17,,27,,61,41,-1,18,22,39,26,12,-1,-1,14,6,6,0,6,-1,-1,-1,-1,4,5,2,0,0,-1,4,6,-1,,12,8,4,,25,25,25,25,25,-1,1,,,,,,,,,,,,,,
East Bay Mainland,2000,American Golden-Plover,AMGP,,,,,,,,,,,,,0,0,3,21,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,American Pipit,AMPI,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Arctic Fox,arctic fox,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Arctic Tern,ARTE,,,,,,,,,,,,,0,0,0,0,6,19,4,6,0,0,4,3,10,16,0,6,0,6,6,6,6,5,0,-1,10,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Baird's Sandpiper,BASA,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Black-bellied Plover,BBPL,,,,,,,,,,,,,2,3,0,1,4,8,6,5,0,0,6,1,4,3,0,2,0,2,2,0,2,8,5,4,4,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Beluga,beluga,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Brant,BRAN,,,,,,,,,,,,,0,8,0,-1,-1,-1,-1,-1,0,0,20,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Canada Goose,CANG,,,,,,,,,,,,,4,3,0,10,-1,-1,-1,-1,0,0,6,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Caribou,caribou,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Common Eider,COEI,,,,,,,,,,,,,0,2,0,2,0,2,0,10,0,0,0,1,18,10,0,8,0,0,25,0,2,9,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Common Raven,CORA,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Dunlin,DUNL,,,,,,,,,,,,,0,1,6,5,8,18,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Glaucous Gull,GLGU,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Greater White-fronted Goose,GWFG,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Gyrfalcon,GYRF,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Herring Gull,HERG,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Horned Lark,HOLA,,,,,,,,,,,,,2,6,3,0,1,0,0,0,0,0,0,2,2,2,0,2,0,2,2,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Iceland Gull,ICGU,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Jaeger sp,JAEG,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,King Eider,KIEI,,,,,,,,,,,,,0,0,8,6,10,26,2,32,0,0,26,22,32,54,15,26,0,28,31,8,15,39,33,33,31,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Lapland Longspur,LALO,,,,,,,,,,,,,0,1,0,0,3,2,2,0,0,0,0,0,8,5,0,2,0,0,4,0,2,4,0,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Lemming,lemming,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,0,0,1,1,-1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Least Sandpiper,LESA,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Long-tailed Duck,LTDU,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,6,5,2,2,2,0,2,1,1,0,2,2,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Long-tailed Jaeger,LTJA,,,,,,,,,,,,,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Northern Pintail,NOPI,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,1,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Parasitic Jaeger,PAJA,,,,,,,,,,,,,0,0,0,0,1,0,2,0,0,0,0,1,2,2,0,0,0,2,1,0,2,3,3,2,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Pacific Loon,PALO,,,,,,,,,,,,,0,0,0,0,0,0,0,4,0,0,2,2,2,2,0,0,0,4,4,0,2,4,4,6,2,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Peregrine Falcon,PEFA,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Pectoral Sandpiper,PESA,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Pomarine Jaeger,POJA,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Polar Bear,polar bear,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Purple Sandpiper,PUSA,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Redpoll sp,Redpoll sp,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Red Knot,REKN,,,,,,,,,,,,,1,0,1,6,0,4,2,4,0,0,1,1,3,2,0,1,0,2,1,0,1,3,2,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Red Phalarope,REPH,,,,,,,,,,,,,0,0,0,11,16,3,4,3,,2,4,6,6,11,4,17,0,0,7,5,6,18,16,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Rough-legged Hawk,RLHA,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Red-necked Phalarope,RNPH,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Ross' Goose,ROGO,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Ross' Gull,ROGU,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Rock Ptarmigan,ROPT,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Red-throated Loon,RTLO,,,,,,,,,,,,,0,0,1,0,0,4,2,0,0,0,5,5,15,18,2,4,0,7,8,6,6,1,7,6,2,0,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Ruddy Turnstone,RUTU,,,,,,,,,,,,,0,5,3,4,8,2,2,4,0,0,3,0,9,10,0,8,0,10,8,5,6,0,12,14,16,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Sandhill Crane,SACR,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Sabine's Gull,SAGU,,,,,,,,,,,,,0,1,0,13,9,6,6,2,15,15,8,10,40,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Sanderling,SAND,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Short-eared Owl,SEOW,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Semipalmated Plover,SEPL,,,,,,,,,,,,,1,3,0,0,2,8,8,0,0,0,0,0,1,2,0,2,0,1,2,0,0,2,3,2,3,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Semipalmated Sandpiper,SESA,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Snow Bunting,SNBU,,,,,,,,,,,,,0,6,2,5,2,2,0,3,0,0,6,0,8,6,0,6,0,4,6,0,6,4,6,4,6,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Snow Goose,SNGO,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Snowy Owl,SNOW,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Steller's Eider,STEI,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Thayer's Gull,THGU,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Tundra Swan,TUSW,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Whimbrel,WHIM,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,Willow Ptarmigan,WIPT,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2000,White-rumped Sandpiper,WRSA,,,,,,,,,,,,,0,11,11,36,4,6,1,14,0,0,6,3,50,28,0,14,0,10,16,0,4,15,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
